,names,dates,latitude,longitude,categorical,quant1,quant2,quant3
3756,b'Madalynne',1464522012.47,-64.12802750979999,-88.9843295808,Category06,2.55102876367,-16.0235183514,5930.34501321
4978,b'Mcneal',1471694431.37,56.99760721689999,169.456884126,Category00,3.4591809409099996,-18.980095409,288.88734107
5607,b'Traverse',1460913577.89,-37.7767847558,-14.762363403800002,Category07,2.5289605109999997,19.2081363211,4814.10545983
6315,b'Kevan',1477491742.71,87.4259062023,155.09184603,Category01,1.46228152936,26.2754896956,5997.6619938
44,b'Breeann',1464103185.55,75.0402728121,35.3571662019,Category06,1.0532614489,-16.849652079000002,359.997918536
9837,b'Erneshia',1466121585.95,-27.5244005743,-49.087972613599995,Category01,0.548599958662,-24.8358163692,5388.90521231
7594,b'Deimy',1471525694.02,-40.670672106,124.802423013,Category06,1.9074481946200001,-10.3986189962,6558.527381600001
9290,b'Naweed',1456585844.55,-44.995974824300006,60.8670478798,Category04,0.09266063005339999,-29.3714648081,5193.49898706
2752,b'Arabel',1476166537.88,-33.1763139186,173.96869835400003,Category00,2.41808747226,18.7660049225,2715.08041107
5134,b'Myria',1479508114.11,-32.177543063,-40.8540059182,Category09,2.73358166425,24.5290134939,2777.21278587
4159,b'Marquitte',1481937717.9,-8.606854781380001,-127.866223825,Category02,0.46711977817,22.9160092347,1830.16358457
3632,b'Quameer',1476015906.96,-0.317192515142,114.503794704,Category00,2.72084505501,-7.3312682402,7699.40842899
2141,b'Jelany',1482360824.84,-66.4621194314,135.817924813,Category06,0.587329261248,-4.16004992031,466.37028635800004
4086,b'Evett',1483047999.94,74.2630166045,164.23966114799998,Category05,0.137692949016,-18.288218166300002,9608.97499219
9104,b'Armarion',1472118633.88,61.5979059233,-154.550904554,Category08,2.84481728339,11.132409603,7963.28222986
6693,b'Keishon',1468766165.46,43.93828531,-117.08427835200001,Category06,0.6583663555899999,5.83880564829,8425.07811928
9166,b'Sarahjo',1468325187.5,69.4671184698,168.844363812,Category04,2.93024018747,7.30401657453,9810.29025467
1630,b'Izaia',1463603289.96,-70.7426432504,9.40541005362,Category08,0.354528888686,29.7418677178,6574.70733733
9796,b'Juliessa',1471921559.86,-29.1952366125,87.0114112726,Category03,1.14538406347,26.8965904926,3614.44001433
3775,b'Mera',1468603361.24,-27.1898218172,75.3711758872,Category07,2.6123059011099996,15.4080567056,8661.52726545
1343,b'Deshuna',1481758711.78,-19.6367970668,-103.60856662799999,Category05,3.32389611805,3.6046363134800004,352.260446002
6894,b'Luay',1454032586.63,-20.0262168278,95.7619066976,Category02,2.75580650727,16.3891409041,708.97466856
6724,b'Fionna',1455933816.78,34.6952967984,-118.279564024,Category01,2.08290049014,-19.576806748,5053.2898324
6514,b'Tremone',1480341467.56,-33.4494858829,104.744044459,Category07,2.43576632891,-4.39545307074,1991.02757329
3113,b'Lyndee',1456009035.1,58.551249292799994,141.261774301,Category00,2.1225628267200003,6.3902039547800005,7890.07152549
9714,b'Jerrett',1477246899.45,81.3652126041,83.8834211208,Category09,3.2589691681599997,22.4829616246,1922.888785
487,b'Calub',1453028122.51,-62.1384141666,-135.50720181399998,Category08,2.80651275253,-26.5529687443,6662.67692405
8568,b'Granville',1452694754.59,40.892610351500004,-64.059058067,Category07,1.07155213218,-4.54806615922,9029.37171634
506,b'Hozie',1477409789.67,-39.584889873099996,168.23237099600001,Category02,0.21119915627,9.655548734989999,293.867905627
7331,b'Brais',1469324400.4,47.8594840038,0.429676487979,Category05,1.8437548819,8.74749244651,6234.02715636
2301,b'Sharome',1468619376.4,18.7055725897,45.3591329184,Category03,0.0045028251669300004,10.832596663299999,1560.70659694
741,b'Tamyia',1464271921.94,-62.9629956541,45.888772051800004,Category09,0.841604090098,-5.85784927861,1212.62637165
7217,b'Chalet',1457734907.86,-24.6487214244,-120.86613812600001,Category01,2.65624758474,11.7091667865,9656.48876048
1240,b'Othello',1455999456.83,4.59372978019,16.3499774648,Category03,3.02386188397,18.740169703499998,8449.89885041
1940,b'Kherrington',1479145396.12,-73.129389975,57.771873258,Category04,3.3759202869700005,-28.451998485900003,6094.776521399999
496,b'Latosha',1457387294.88,49.57923889640001,-114.98015298,Category01,2.46469581869,17.0255668578,399.43605874400004
1982,b'Danyall',1463487145.86,50.8795229167,2.64430334672,Category04,3.06120442828,15.6765263602,1431.94939181
6270,b'Shaana',1455359817.91,-71.0636250838,50.53320967689999,Category05,1.8670056575799998,13.797879254300002,3840.0847633000003
3040,b'Shadavia',1477025635.69,-81.5553013656,-154.53703465700002,Category04,0.910688712608,22.4606029908,2905.27388175
5592,b'Sodbileg',1460246730.07,-10.192755208300001,-124.885085227,Category02,1.9222488511700002,-28.348128804499996,9298.40749274
9393,b'Roselma',1481309470.52,-43.570998649399996,158.720090619,Category06,1.93307900532,-8.31432616779,4683.17808186
806,b'Hariklia',1482507703.23,-80.25112122029999,-78.876496923,Category02,3.43533285694,-22.0991255484,6356.87991669
9493,b'Yailyn',1477858063.11,-86.9855099391,38.670208616,Category03,0.44356154075599996,-15.130751395499999,4364.63299748
2016,b'Thursie',1467673925.78,20.9579315784,-97.5405224766,Category05,3.4462532904400005,-3.91305680036,9115.59692362
5120,b'Jovanni',1461849110.45,-84.75228528779999,-29.0313354991,Category01,0.312634420113,-28.1272458219,9484.84299545
2718,b'Pui',1471080880.46,44.6642866767,-10.790456244100001,Category03,3.0642937983,-29.1557861883,6732.74609901
6035,b'Anniston',1478590252.38,-25.8095064446,13.5256233453,Category04,0.6331628378490001,11.5760819375,5088.24378894
6329,b'Rayden',1470401250.63,63.1661415609,9.45361459221,Category09,0.557288119952,-1.8056618822400001,1898.18274951
5403,b'Sonai',1480266979.88,-81.65866423850001,133.116656242,Category06,2.7238596900200003,-22.7310894588,2281.33414158
9093,b'Brittane',1460108977.49,19.8038457748,78.2961602772,Category08,2.78654320948,-24.876236099899998,196.953455656
9335,b'Shaunak',1457174730.05,-83.1067178402,163.81887381,Category04,2.31008425556,-26.4297099304,5332.62049263
8054,b'Bernelda',1471994498.5,37.5319367609,-78.1226993705,Category02,0.563018852554,-19.850387342,2148.21651801
2446,b'Beckett',1457389716.38,-30.796021321399998,64.529089956,Category04,3.2251956915400006,-5.51047934964,5307.74630451
6376,b'Monsanto',1479982357.46,58.35529551850001,129.802909436,Category09,1.13180520434,-18.1744986436,4524.45299615
5223,b'Shakayla',1465470791.35,-67.7711297471,103.229451177,Category09,0.484924570769,-7.778110562669999,7805.72051231
1366,b'Marguis',1481632345.98,-66.1791406203,95.9522839162,Category08,0.307825853832,-21.081249282,2119.5945982000003
4110,b'Jennfer',1456688746.55,60.454069527799994,16.261547196800002,Category05,2.76798749705,-8.150890701189999,7693.52173269
1324,b'Derek',1481035860.22,-27.3812021865,145.26036139,Category08,1.27211982182,10.197662555900001,1982.8178503
8361,b'Ashi',1456016754.26,63.807345553100006,-142.88125095700002,Category03,1.60175072183,28.5277165432,6927.18196466
190,b'Sheree',1462104975.83,-84.8703044439,-124.95797682,Category01,1.7382468070900001,-17.0617387393,9275.13939581
5746,b'Madiha',1469519668.64,81.3769198868,-152.00785615,Category05,3.2889136449299996,-20.8075796364,4044.17625307
4831,b'Abhi',1472129241.76,11.3907370869,43.6765871734,Category09,0.788419189158,2.11560215814,891.8824913189999
1426,b'Donchevell',1461471925.53,54.6153020579,-1.58518444818,Category05,1.60613247129,-7.995080710539999,4727.23634637
6261,b'Ceila',1456281698.25,-69.4328766462,-31.939414665799998,Category05,1.14923945203,3.64143152127,94.0095652525
6761,b'Ileana',1467564180.18,-15.9484747642,54.1794920141,Category04,0.0763783173984,-11.026054808800001,6536.34471449
6603,b'Miori',1458667581.42,61.437780716499994,12.968047978,Category00,2.15712877867,-15.341632998800002,5839.78613926
8124,b'Nordahl',1469437156.37,17.1186455863,78.8631683674,Category07,3.19241475917,-19.3939660455,322.067664342
4082,b'Keyshawn',1479730073.79,25.9197700403,141.140196871,Category08,0.434166109298,14.1329486219,5554.24568932
3718,b'Analeise',1465854378.91,1.5239673651899999,39.744364985,Category02,0.931094502019,-14.3770357929,384.44505721800004
3232,b'Sheylyn',1455825248.78,-1.8046914622299999,-41.8335457353,Category01,2.2371445324200003,-16.6451734476,9856.17177406
4021,b'Kevork',1453401509.73,44.956094388400004,154.716928045,Category04,2.8435354507099997,8.66278931718,2696.35561722
497,b'Kayliani',1465862757.31,-50.5969239029,136.598386884,Category00,3.4949524647600003,-11.1332284229,916.107865346
7971,b'Jonahel',1464159680.13,-87.94767584559999,-147.20985423,Category03,2.5717664453299998,-12.0854219479,1290.1044146
885,b'Miski',1477742956.94,89.5634066568,-12.4082639938,Category04,2.3501805570200003,26.3079150867,9517.64725121
3163,b'Arseny',1466664865.9,-38.659841035300005,-79.7259200769,Category05,0.751515460985,22.9801998983,6097.23409553
5052,b'Tijuana',1458686196.79,-21.9877465958,-152.705301519,Category02,2.3959412894799996,15.3692315448,354.568786742
5749,b'Daylie',1471166872.09,78.1839437854,-5.45326190439,Category07,0.364202351389,10.075267200599999,1388.48368338
2041,b'Barara',1465678200.66,-12.9416034337,-163.43498356700002,Category05,0.0423054320015,15.229718865,6298.516987200001
628,b'Nasi',1468442171.61,47.1246330593,48.862069309300004,Category04,2.5042947285,-12.5860162009,4687.50708676
1389,b'Enessa',1476462786.33,21.2683782597,-35.062508875300004,Category08,2.90011568948,-21.1469088578,1007.77859401
1866,b'Octavious',1477910976.78,13.5314768857,153.043953709,Category08,1.2247753028200001,-14.2182749366,3634.52966511
9452,b'Leahnna',1461538528.55,56.648579498500006,-116.71592126899999,Category00,0.8796319588770001,-28.9214763907,9845.44508315
2367,b'Tamathia',1474735722.35,7.421823717360001,-102.200032421,Category01,0.455733452231,3.26364379436,6521.63934026
9872,b'Jeffre',1480566309.83,32.4062698086,-12.0802471779,Category07,2.40046296625,-11.615095354300001,8203.19114221
6710,b'Nakara',1473332659.55,80.27181144149999,-12.525994945799999,Category04,1.28628523426,-12.228395969300001,5826.04588855
9456,b'Marquez',1466584013.71,-57.6041317863,-76.9407229459,Category04,2.4327115152700003,-21.4404339179,126.804490017
4620,b'Pj',1483040626.54,17.0958045781,-41.0505795494,Category02,1.51712062893,-22.4485315342,6457.4730362
4433,b'Bright',1474468455.56,68.2195520947,100.292946758,Category07,3.0280983873400005,3.4611210566,330.68671524
1460,b'Brawley',1467803441.5,-14.406585919500001,154.759927418,Category00,2.3876317348500002,22.5418017644,1141.95602373
851,b'Rorik',1482101335.19,41.0362557806,-156.059372757,Category02,1.8187413478499999,-6.883027058500001,8302.74753465
5049,b'Montoria',1469031149.57,88.8567305056,-94.3879354146,Category07,0.539232677248,28.458502098,8644.55322715
2569,b'Avraham',1460347474.56,-3.1871953613099997,112.645412351,Category09,1.92777226627,23.381252521599997,718.9300590889999
361,b'Worth',1458271632.69,-79.19078614109999,96.0173078597,Category05,1.3737890785299998,18.7557356411,343.876211971
7030,b'Aquilina',1460707180.35,57.9993332983,-143.880592681,Category00,2.7565439028,17.5525635524,9075.46902876
1681,b'Yulian',1480649259.89,-13.0565151978,90.0747358743,Category00,0.270097733267,15.5976068237,6196.23009577
8679,b'Trentan',1480900607.77,-83.9016034095,-6.2857362214100005,Category01,0.9213163933220001,7.314144095900001,3038.86433502
8748,b'Liviah',1481674264.55,-20.0977905542,-105.748372839,Category01,3.3691158064099995,-29.488962431199997,7362.52702002
2297,b'Kierria',1472807063.63,-89.8674495192,137.65322129700002,Category02,1.5862663958899998,-28.0870514225,397.605038615
2355,b'Lannette',1466574112.1,9.94693527963,7.534231419460001,Category00,0.293773119886,-22.0295266528,1781.24947262
9228,b'Keyry',1478129385.31,0.343847395344,-178.180739771,Category03,0.227385674282,8.49468118422,9201.98878072
6983,b'Aatish',1474017472.82,62.9563095405,74.4381850801,Category00,0.302024892173,27.865180016700002,218.884530197
3970,b'Drene',1467975414.25,58.7138657435,-12.5593357806,Category00,1.8645956417400003,-3.6552503983399998,9965.46550284
7472,b'Brettnie',1458640893.64,65.8833876623,44.541570945,Category04,0.7437034456810001,-12.2538465804,5620.62674273
1395,b'Donje',1475762095.57,79.72935699770001,163.384113705,Category08,1.31033003188,-29.3295130005,9480.25092017
9041,b'Rickyy',1469616074.81,-50.0743266017,-17.996077345299998,Category07,2.1077582526599996,-23.705562617600002,7856.07623438
5789,b'Shanequia',1468145688.39,-57.4845224262,165.443879917,Category05,0.286174391134,-11.2376437897,4803.0568194
8348,b'Brecia',1458495620.35,30.8141754752,-152.626512633,Category08,2.46091096711,24.4409927592,948.517644603
5708,b'Sairy',1454569708.37,36.8432184859,-40.8760616648,Category08,2.2288046071700003,-8.84650914676,9221.18364096
4460,b'Oramel',1479902458.62,10.1009078492,32.5080041742,Category07,2.50420913991,15.8598145746,5838.8985203
6903,b'Loretha',1455905623.97,-34.0798368181,15.285330336800001,Category04,0.9590987671960001,4.926443699569999,3047.70988649
6470,b'Noorjahan',1452251847.97,71.6329197589,172.703520003,Category09,0.950949752919,19.1812254288,3068.17426727
4510,b'Beverely',1474982556.97,30.522053629899997,-148.455274962,Category05,1.17674629808,15.646824531300002,8215.65785443
7931,b'Dennise',1471652859.45,54.8667916197,-98.6232352249,Category08,0.69651736023,10.3632653872,605.759306555
8740,b'Alleane',1475568300.03,-77.50144941939999,48.524305212600005,Category07,0.8049730118880001,19.1179702095,7475.58960672
4426,b'Shamael',1476848869.59,31.9957443902,107.68223856899999,Category03,0.10845395990599999,23.3827279534,9684.42788773
3438,b'Dylon',1464457449.68,82.8460754837,104.181151282,Category07,0.865922678439,17.3502179349,4293.83012881
3693,b'Keaira',1482541879.51,75.922461663,39.9854831643,Category03,0.07778564922410001,-18.7727769408,7735.26773346
5580,b'Khalisah',1482030626.36,1.0321834952700002,48.3982402577,Category07,0.887619093521,13.0694270749,3084.01699705
8680,b'Mirely',1453195214.94,-3.0373842933099997,85.0404061945,Category02,0.36175219193,28.1547016142,7168.59350499
6440,b'Suheily',1474916825.87,46.099888640299994,75.6737976764,Category07,2.40060769602,-25.5480723445,9602.48363303
2489,b'Jasem',1456959480.26,38.931714767399995,101.75646338799999,Category04,1.4415905143,-11.768313598599999,9769.45220759
3784,b'Peytonmarie',1475131217.24,-71.3073103942,119.921111469,Category04,3.14555390214,-11.6175143609,5411.28010584
5773,b'Nathinel',1454443637.77,-48.2539689568,-41.744102736,Category01,1.12487258245,-4.56557569347,5298.83184219
5181,b'Parita',1461202268.15,-71.0107943848,-63.1287270773,Category08,1.50443218465,-13.668512843599999,6434.6061571
6961,b'Lucienna',1474441217.14,-87.1687376876,-109.217754739,Category09,2.804003957,23.870214856,8817.60407237
8073,b'Arielmarie',1483086266.67,-88.390488978,176.35462734,Category04,3.35758333555,-27.97859934,7344.32469581
9070,b'Dasharia',1475756080.15,-79.8978189958,106.548006727,Category08,0.975652555234,-11.2143768409,3011.30684368
2389,b'Breonah',1477679902.39,-46.4840240907,-106.92066033799999,Category03,1.58934431821,-17.6488513338,8929.63716493
4191,b'Suzana',1478579078.33,9.71326226094,96.62959360020001,Category07,2.16725127947,24.3217892735,822.3609571410001
2219,b'Lorree',1460757626.42,63.209487103,152.288199564,Category05,1.9973775227400001,5.58288231566,3955.62890859
6356,b'Arlesa',1463509533.61,-12.0462187565,-67.9178657706,Category08,0.624848688513,21.1457667767,9911.44893661
759,b'Aleida',1454809517.1,57.5228953209,150.193647857,Category04,2.0263655917500003,3.0235193942,9397.3394419
9526,b'Marliz',1476724083.05,-52.0393535238,35.6713948898,Category01,1.64296683461,-15.663672480399999,6518.04188409
21,b'Londrea',1451647803.47,24.2465336943,145.237563859,Category05,0.784889098627,23.3434309517,3115.27416501
5568,b'Seritta',1472262292.32,-6.931226563430001,-45.3214304691,Category02,2.2881953309200003,-10.6793112508,9987.78539517
483,b'Nayleah',1466356112.46,76.8118992811,127.01701267799999,Category00,3.13847505625,-9.38089411729,1003.84792796
7815,b'Paili',1455548595.47,-33.018760286100004,-12.558365152999999,Category04,0.9408194501639999,3.33071781963,5229.2325078
7645,b'Zyriyah',1475670708.04,-30.5825288956,154.72083033299998,Category01,0.930272968699,-23.6099958079,6504.95393533
8150,b'Jerralee',1459006974.49,-11.5552709746,9.207921685830001,Category01,0.09975412090389998,-19.307220122,2192.72327361
8813,b'Ciprian',1479036081.41,72.68575379939999,-117.629806927,Category06,2.25569470032,-5.789794486749999,5059.45913767
7755,b'Teryn',1474557099.81,41.0628371205,1.1025873799600001,Category03,0.321780093306,-20.0606235106,4235.20687832
3424,b'Davita',1473906010.23,49.3490115503,130.679392065,Category02,3.30587953209,11.1747550657,7080.13753858
547,b'Tajiri',1480263217.17,10.220199041399999,103.904592895,Category08,3.36563487431,29.465018849099998,6398.7605069
1055,b'Zylin',1478215384.55,-41.2197797937,96.36331901870001,Category02,3.3897499544599996,-3.8233554033,8402.78622124
